【欧美流行歌曲★】百听不厌♡,欧美-治愈-R&B/Soul,介绍：如果大家喜欢的歌没有，可以私信我放到歌单里哦,36494,3653248,411,185
BBA专供-电驾(持续更新),欧美-电子-驾车,介绍：尊贵的奔驰车主：愿三叉星辉照亮您的事业与前程尊贵的宝马车主：愿浩瀚的白云承载你的美好征程尊贵的奥迪车主：愿事业爱情健康家庭与你环环相扣,17万,18659364,186,1017
Tropical House☀清爽律动，解压良药,欧美-电子-清新,介绍：听Tropical House会放松心情，通过听感神经，脑海中轻柔的海滩风铺面而来！Tropical House的编曲中常常运用到口哨，响指这类活泼欢快的音色，听时间长了不会太累。同时大量使用了能够营造出海滩风情的乐器，搭配朗朗上口的旋律，营造出度假特供的慵懒感。打开这张歌单进行45分钟的热带浩室熏陶，就像逃窜在烈日下滑过发丝的风，留下夹着海盐味的清爽，尝起来像是融化烦躁的奶油雪糕。Tropical House☀清爽律动，解压良药,收藏,46,180,评论
温 柔 舒 缓 | 睡 觉 专 用,欧美-夜晚-午休,介绍：这个女孩得了一种睡觉不听歌会死的病。温馨提示：请把音量调小祝所有在听这张歌单的朋友，午安，晚安，好梦，好梦。,88428,8023068,24,618
雨夜漫游企划☔疗愈残碎过往,欧美-电子-夜晚,介绍：Love is a chord in life，not a solo。爱是生命的和弦，而不是独奏。Have a meeting。 Do not meet。有一种相遇。不如不遇。精选安抚心灵的女声电子，唱尽情感起伏与引起你心中的共鸣。心情不好的时候就出门走走吧，看看夜晚这个世界的样子。雨夜漫游企划☔疗愈残碎过往,1,42,115,评论
安静的美好 | 享受生活片刻静谧,欧美-治愈-放松,介绍：人生就是，你无论怎么计划，不同的时候仍然会出 现不同问题。无论去哪里都一样，没有百分百让你满意的环境或人。来则欢喜，去则放手。这对彼此来说，是最轻松的。——《人间值得》,收藏,113,98,评论
【jazz hiphop】浪漫与自由的共生,说唱-爵士-欧美,介绍：爵士说唱个人理解就是在hiphop的鼓上加一些类似爵士的旋律，比如小号，低音琴，在上世纪80、90年代美国就有人做，有名的比如gang starr和the roots包括common，这会儿的爵士说唱爵士味非常重。在本世纪初，爵士说唱在日本开始流行，出现了许多非常优秀的音乐人，其中在中国听众最多的就是Nujabes了，可惜天妒英才，现在国内也有许多非常优秀的爵士说唱音乐人，以前c.o.u和现在的itsogoo都有很多很优秀的作品，爵士说唱歌词偏向说理，大部分音乐人思想境界都比较高。如果与别的风格进行区分的话还是比较容易区分的，jazzy hiphop没有內么多的电子元素，乐器演奏比较多，鼓的节奏偏舒缓，听起来也比较令人舒服，有一种敞开心灵的感觉。yes yes yall and you don't stop。,13252,536687,69,75
精选入耳便爱的R&B II,欧美-R&B/Soul-治愈,介绍：歌单目标，颠覆大多人对R&B最初的理解。不仅仅是咖啡厅和静吧，这类型的音乐同样可以走上台面，并且，超越mass culture类型的作品。拭目以待！,4035,314507,18,25
老叁音乐的歌单,流行-电子-欧美,介绍：有些歌不忍再听，怕歌词暗合前情。有些话不想再说，怕片语勾起回忆。有些路不愿再走，怕途中重遇过往。有些人不能再提，怕惊醒平静的心。“听到一首歌，它对我来说已经不仅仅是喜欢的一首歌了。它的旋律，歌词，音符都被细细的拆分开来，带我回到某个清晨，回到餐桌前，回到想念的家人身边。”有些歌词深入人心，到底是在听歌，还是听自己？,15658,885719,1806,66
后朋复兴 ‖ 桀骜不逊的复古黑暗美学,欧美-摇滚-朋克,介绍：后朋复兴(Post-Punk Revival）也称为 “新浪潮复兴”或“新摇滚革命”，主要指的是20世纪末到21世纪初期，一些另类乐队汲取七十年代后朋克、新浪潮音乐之精髓，融合来自于上世纪60年代车库摇滚美学机理的灵感而掀起的一股复兴风潮。而相对于之前的后朋克老乐队，这一批新乐队取得了更好的商业成绩。后朋复兴主要兴起于英国与美国，基本上它可以说是对90年代的流行朋克的延展和重建，并且与纽约市和伦敦的音乐氛围格外息息相关。后朋复兴的歌是艺术性的、复杂的、充满挑战的，或成熟深厚，或痞气十足。它的桀骜不逊浸润在复古诡谲的黑暗美学之中，一些乐队为营造出阴冷暗调的音乐氛围，充塞着大量电子合成器和吉他的演奏;而另一些乐队则在音乐上选取了更加轻快的路线，流淌出神清气爽的黑色幽默气息，颠覆了传统流行摇滚的歌曲结构，从而建立起一道独特的音乐魅力，游移在温暖、冷冽间的反差，延续着自省阴郁的灰暗后朋精神。后朋复兴的主要代表乐队有：The Strokes， Interpol，The White Stripes， The Hives，The Vines， Franz Ferdinand， Editors，Motorama等等注：后朋复兴的歌风格比较模糊，很多风格都有涉及，单主尽量选了些“后朋味”比较冲的，曲目也不会选很多，望谅解封面来源：俄罗斯画家 斯科特·德沃雷斯基 画作素材多源于网络，侵删2020.8.18 by 英格兰的童话歌单 11.,6155,219940,32,29
一个健身女孩的{跑步歌单},欧美-运动,介绍：你别变得世俗 那不是你该走的路！！！,11万,6879094,34,488
网易云评论最多英文TOP100,欧美-运动-榜单,介绍：喜欢欧美音乐的小伙伴可以关注我的歌单【英文乱炖】，不定时更新！！！,19万,16255552,108,495
电影中的一生，情迷与心碎。,欧美-经典-英伦,介绍：纵览太多的人生，依然过不好自己的一生。擦身太多的人群，仍然找不到等待已久的一人。,26767,1909017,36,239
你值得收藏的【美式乡村音乐】持续更新,欧美-民谣-乡村,介绍：随机听一首，如果不错，那么加收藏！希望一起在路上的我们无所畏惧，一路勇敢，一路前进。,10783,649150,276,49
健身必备，莱维贝贝,说唱-运动-欧美,介绍：毛睿战士的精神氮泵，精挑细选都是自己平时训练听的…因为目前在国外，版权问题很多歌曲无法添加，所以暂时更新较慢,7405,688454,268,43
秀场氛围｜论气场全开的正确方式,欧美-运动-兴奋,介绍：看一场时装秀，好似看一场精心编织的幻梦。除了灯光、场地布置、模特与时装，音乐是构成整体影响和体感的重要一环。当音乐氛围与实际身处的环境相融，可能比华丽的时装本身更让人上头。封面：俄罗斯模特Sofia Steinberg,1405,158275,36,13
HVOB（干净深入Vocal Deep House）,欧美-电子-放松,介绍：这个男女双人组合的名字是Her Voice Over Boys的缩写，来自奥地利。按照道理来说，这个组合的作品应该被归到Electronic pop类别，但是因为电音太出彩了，所以大家也不管三七二十一了，就把它弄到Deep house的类别下了。跟Marian Hill的意思有点像，都有专门负责vocal的成员，但风头都被负责制作的小伙伴一举拿下，神一样的队友惹不起，哈哈哈哈哈。,4297,273334,44,50
Melodic Dubstep｜旋律回响贝斯,欧美-电子,介绍：Melodic Dubstep（旋律回响贝斯）是Dubstep的分支之一，根据这类作品普遍的特点来看，对它的区分也就顾名思义了。 Melodic Dubstep即旋律性极强的Dubstep，它的BPM、段落编排都和Dubstep相似，也会融合入类似Brostep的烈性Wobble Bass，配合唯美的旋律创造完美的画面感，是一种不失能量，也具备动听旋律的电子音乐类型。Melodic Dubstep这种音乐风格，与传统Dubstep甚至与Brostep/Heavy Dubstep的审美都有很大的不同。流行化、旋律化的配器，几乎离不开人声演唱，Drop处将Wobble Chords与Wobble Bass相结合以及交叉编排等等，都是它的必要成分。Melodic Dubstep所表现的主题多与梦境甚至科幻有关，抒发的也是更加剧烈的情感波动，全曲给人带来的是一种浓墨重彩、疾风骤雨式的直接体验。Melodic Dubstep几乎全篇都会是规范的Dubstep式Drum Beat，有时即使Build-up部分侧重抒情利用了大量乐器和弦，而一旦到了Drop部分也是完全严格按照Dubstep/Brostep式的鼓点来行进。Melodic Dubstep更多采用的是Brostep才特有的Bass音色，正因为Brostep这种风格是在Dubstep的基础上加入更多中频甚至高频的产物，使得这种Wobble Bass音色变得更加突兀、更加富有侵略性、更加具有爆发力，俗话讲也就是更“炸”了，所以Melodic Dubstep给人以更加倾向于Brostep的听觉感受。Melodic Dubstep由于被规范在Brostep的节奏模式下，其BPM通常也与Brostep近似，一般140/150都是比较典型的。,153,22933,182,4
绵绵不绝的温柔，循环不止的女声♡゛,欧美-流行-放松,介绍：在这美丽的世界，我的心即将起航，月亮引导着舞步，是往长河的流向，填满大海的怀抱，那些自由的声音，她就像光，向我们唱着如诗的旋律，传达着爱，改变着生活。,42万,25679568,107,2312
爱与浪漫随时为公主奉献,欧美-流行,介绍：别总用一些冰冷的话语掩藏自己的内心.,13847,795781,426,92
听一首让你的DNA动了的英文歌,英伦-快乐-欧美,介绍：此刻沉浸音乐的世界里，开心最重要。,6,502,26,评论
化妆必备BGM,欧美-夜晚-兴奋,介绍：自留BGM，欧美向妆容，不定期更呀！化妆不是为了取悦别人！是为了迎接更美好更自信的自己呀！,14万,8966503,100,1109
超凶的匪帮说唱，把头摇断,说唱-欧美-兴奋,介绍：匪帮气息max的说唱歌单，中间也加了几首beat，整体风格较为暗黑，戴上耳机，把头摇断,14490,780228,36,37
Country | 自驾旅行，赏乡野风情,欧美-乡村-旅行,介绍：乡村音乐（Country Music），又称西部音乐。20世纪20年代初，起源于美国南部的一种流行音乐流派。在2009年发展达巅峰，成为美国晚间通勤高峰时段收听最多的广播类型。通常由民谣和舞曲组成，形式简单，民谣和和声大多由弦乐器如班卓琴、电吉他和原声吉他、钢棒吉他等伴奏，小提琴和口琴也被广泛使用。并抛开了在流行乐中用得很广的“电子”声(效果器)。歌手本身的嗓音也经常带有美国的南部口音。曲调简单，节奏平稳，带有叙事性，具有较浓的乡土气息，亲切热情而不失流行元素的乡村音乐着实是与心爱之人自驾出门旅行的最佳伴侣！———————————————————秋阳普照着山川河流，与阳光对视，找回一些春夏的盛情。风从山那边吹来，带来森林的萧瑟。流逝的岁月起伏而迷茫。来也匆匆，去也匆匆，如湖面没有涟漪的平静，而生命在春天日升时刚刚形成，却又在深秋日落时变得老态龙钟，这难道就是生命的历程?直到你从山的那头走来，秋风、落叶、残阳，尽皆明媚。参考资料：乡村音乐学院奖（The Academy of Country Music Awards）、格莱美乡村音乐奖。,22363,2046738,96,135
【欧美】高燃·澎湃激昂，振奋人心,欧美-兴奋-运动,介绍：高燃精选合辑振奋人心的节奏和嗓音，让人欲罢不能适合运动，游戏，高燃剪辑持续更新,8247,1028620,71,39
斯莱特林•Slytherin丨优雅的野心家,欧美,介绍：Slytherin:崇拜力量、追求极致的人生顶峰、野心勃勃、勇敢而不蛮干。坚持、心思缜密、爱憎分明，为了自己追求的无论是利益、爱情、亲情、友情都义无反顾。明哲保身，但不随波逐流。我们是斯莱特林。斯莱特林会帮助你达到巅峰。注：斯莱特林并不是贵族的象征，魔法界没有贵族或是王族。,14万,4908490,37,3313
【 老 酒 馆 角 落 慵 懒 的 猫 】,欧美-爵士,介绍：在阳光充足的下午，一本杂志，一杯咖啡，听着轻柔的音乐，或者什么都不做，只是放空，都是一个完美的下午。,17万,9278731,101,681
『TrapSoul』最新最全 TrapSoul 更新ING,R&B/Soul-蓝调-欧美,介绍：______________________________________________________________________TrapSoul__________________________________________________________________________________________________,2532,158695,636,41
[安德烈.波切利]~美声精选,欧美-流行-浪漫,介绍：被称为“第四大男高音”。他出生不久便被诊断为青光眼，十二岁时更因为在一场足球比赛中发生事故而导致全盲。安德烈·波切利在1996年就以与莎拉·布莱曼所合唱的动人歌曲《告别的时刻》响彻国际乐坛，这首单曲蝉联德国流行单曲榜14周冠军，在全世界卖出300万张单曲。,5378,240541,37,10
脑内Party | 这才是我想要的Deep House,欧美-电子-流行,介绍：戴上耳机，你就是这个派对的主角你可以肆无忌惮的融入各种风格中当你沉醉于梦幻般的主题旋律中你还会愿意停下这种自由奔放的感觉？————————————————之所以称为Deep House，就是因为有深邃的感觉，重在低频，更加宽厚的Bass线条，成为乐曲中的主要演奏乐器，勾勒出舞池中性感扭动的身姿。概括来说，Deep House的音乐语言透露的就是性感。推荐歌手Me & My Toothbrush————House 、————Nu disco、————Deep house、————Future house 、————Progressive house,7418,760929,95,38
“我爱你”用音乐剧要怎么说❤️,音乐剧-影视原声-欧美,介绍：我把所有爱你的话，都藏在剧里~,15224,399725,123,201
Chroma 糖果色的世界｜浪漫又清新,欧美-浪漫-清新,介绍：「生活仿佛披上一层梦幻の糖果色，浪漫又清新」“可以陪伴着我但什么都不必说吗？我只是想要得到糖果的包装纸让我成为世界上最容易让人上瘾的部分“歌单封面：画师Leah Gardner,6,116,30,评论
轻快小调｜开启快乐模式让烦恼飘散,欧美-快乐-浪漫,介绍：“不要因为5分钟的不开心，就耽误你23小时55分钟的开心。”人活着不是为了取悦这个世界，而是应该选择一种自己喜欢的方式，快乐地生活既然上了生活的贼船，你就要做个快乐的海盗，心里装着小星星，生活才能亮晶晶！,1,76,62,评论
一个让人心情变好的歌单,欧美-放松-快乐,介绍：有时欢快，偶尔治愈，总是可以整理心情！,26584,2988447,289,85
『欧美精选』爱于前奏 死于高潮,欧美-流行,介绍：Evening is still with you. 夜晚任与你同在.The wind is gentle with you. 风与你皆温柔.Your heart is not limited to you. 心动不局限与你,37159,3281463,72,168
心动无前奏丨动感气氛 秒听倾心,欧美-电子-流行,介绍：我将岁月尽扫，往事铺平，便正当当地看到了你，那一刹，如秋日寒潭旁的齐飞雁，如冬日山头前的最后一抹余晖。,4833,514788,118,22
欧美烟嗓｜灵魂唱腔，心醉微醺节奏,欧美-流行-夜晚,介绍：精选了70首迷醉的欧美烟嗓极致慵懒的声线 带给你不一样的听觉体验“烟嗓”一开口就已满载故事，仿佛是被一层厚厚的羊皮纸所包裹书卷，又如经历数载寒霜的枯草。这种嗓音，一口唱不完，一首听不够。烟嗓的魅力实在让人回味无穷，这种沧桑感正如威士忌一般，入口辛辣，过后余香充满口腔，让人还想再来一口。。听着这样的音乐，你仿佛置身在烟气弥漫、酒气浓郁的氛围当中，沉醉在灵魂、蓝调乐中。,34047,3344712,70,106
欧美顶尖音乐盛典-100首,欧美-流行-榜单,介绍：集万千宠爱与一身的欧美作品。有了它们，你便成为了欧美音乐的内行人士。,6722,546363,95,90
“一旦喜欢小众 你就注定孤独”,欧美-清新-浪漫,介绍：你从热闹中失去的，会在孤独中找回来。或许孤独才是宿命。我爱孤独，一如爱我自己。,28969,1569723,58,167
红遍全球的好歌曲合集 Ⅱ 【欧美】,欧美-流行-R&B/Soul,介绍：继续分享红遍全球的好歌曲 Ⅱ【欧美】,6078,715699,42,16
贾斯汀比伯精选,欧美-流行,介绍：贾斯汀·比伯（Justin Bieber），1994年3月1日出生于加拿大斯特拉特福，加拿大歌手。,38286,3500715,95,176
极致踩点｜电能助燃，赛博节奏曲,欧美-电子-游戏,介绍：想要提高自己的游戏意识，提高胜率的话，那么自己在玩游戏的时候一定要动脑子，比如说学会分析游戏内一些英雄的固定套路或者是一些英雄的团战技巧等等，只有学会分析之后，才能够让自己变得越来越厉害。曲风：Bigroom House，Progressive House，Hardstyle，Electro Pop，Dubstep，Future House，Electronica等。极致踩点｜电能助燃，赛博节奏曲,592,119963,177,4
微醺欧美：玫瑰沉溺晚霞色彩的海浪,欧美-学习-安静,介绍：天上有多少星光，世间有多少女孩，但天上只有一个月亮，世间只有一个你。,11156,955417,107,30
夏日露营｜嫩绿的草坪、阳光、微风,欧美-清新-治愈,介绍：夏日悠长，绿意盎然恰是最适合露营的季节嫩绿的草坪、阳光、微风，花香……遇一场山花烂漫寻一次夏日的脚步感受一场明媚的阳光没有人能拒绝来一次露营毕竟这是向往生活的开始,448,56320,35,2
早晨公交车上提神醒脑的曲儿,流行-清晨-欧美,介绍：清晨的公交车上困意向你袭来？这个歌单为你提神醒脑谢谢大家收藏这个歌单会持续更新的（开随机听）,43907,3188832,197,143
放空指南 | 享受云间般的温柔轻浮,欧美-清新-治愈,介绍：扫清大脑深处的记忆碎片，享受采自云间的温静英文，让纯洁美好的旋律占据你的主心弦。或许我们带上耳机后，能够让内心不再喧器，能够忘掉一切的忧愁和不愉快。云川们说•就让这一切都陏风而散吧,1,422,61,评论
欧洲流行｜聆听欧洲前沿的时尚节奏,欧美-流行-驾车,介绍：歌单选取的都是这些年在欧洲大火的宝藏音乐人带你进入一个与国内不同的音乐世界不同的节奏狂欢 更是驾车时的必备有复古 有电子 也有复古R&B 听多会上瘾开始这节奏（持续更新中）,12510,1771330,133,147
励志摇滚 · 人生本是永无止境的攀登,欧美-流行-摇滚,介绍：在困难的高山面前，你是否曾想过放弃？在遥远的梦想面前，你是否也曾彳亍彷徨？这时为自己点一首或坚定或激昂的摇滚歌曲，让铿锵的鼓点与高亢的歌声冲破面前的迷雾，为你照亮一束通向未来的光芒吧。这张歌单中的大部分歌曲是我在学习和工作中遇到艰难险阻时常常用于激励自我的摇滚音乐，也希望这些歌曲也伴随你度过困难的时光，继续登上又一个高峰。选曲的排名不分先后。由于励志的歌曲在摇滚音乐中并不集中于特定的子风格或衍生风格内，所以这张歌单的选曲主要也围绕着歌曲主题来挑选，风格上只能算宽泛的归属在摇滚音乐的范围内。封面：Linkin Park在演唱会上。正中人物为Chester Bennington。更新日志：5.17：由《If I Could Fly》及《Dream On》等歌曲起源；5.27：完成查询艺术家目录和初步收集；5.29：完成排序，发布。祝您欣赏愉快！2018.5.29,96190,7850335,108,509
一秒入耳｜欧美经典英文老歌,欧美-经典-榜单,介绍：一首歌，一个故事，一段时光。曾经你挚爱的那些歌现在还记得吗？,6583,657475,59,16
来杯下午茶·午后小息|欧美,欧美-浪漫-下午茶,介绍：留给自己独处的悠闲时光“我拿什么才能留住你我给你绝望的黄昏荒郊的月亮我给你一个久久仰望孤月之人的悲哀。”,170,17174,126,2
秋日物语 | 凉风冷烛，落叶夕阳,欧美-夜晚-放松,介绍：世界慢慢的拨动指针，叶子粉刷上了新的色彩，万物都开始忙碌着迎接下一个季节，秋天来了，树叶悄悄的落了地我的世界一片静寂金黄，有风吹来这里，也有人在计划着离开。,104,21565,30,评论
嗨999+ 忍不住抖腿的欧美神曲 旋律控,欧美-兴奋-流行,介绍：【暂不更新】私心加了两首不是999+的 毕竟太好听了●建议开随机播放o！全是干货 歌的type太多了嗨到抖腿的那种慢慢走向旋律控了 但是这不影响我继续抖腿！歌曲排名不分前后 不是很多 但都好听:D如果有好听的歌可以私信给我 只要发歌名就ok了 有空我会看的 一般不会回复的准高一学生党 暂时没空更新了 望谅解朋友们 其实是完全没有必要关注我的 一般也不怎么发动态 喜欢就点收藏呀个人号 因为自己喜欢才建的这个歌单 萝卜青菜各有所爱 不喜欢可以划走 duck不必在我这留言不好听哦暂不接受合作确定不点个收藏吗~,17万,12473957,159,455
自习室『防浮剂』高效率必备｜Narwal™,学习-轻音乐-欧美,介绍：学习｜工作｜瑜伽｜冥想我们选歌的标准：1.不吵人2.前奏抓耳3.防打扰记得要【随机播放】来自美国洛杉矶的独立音乐厂牌没有人比我们对音乐更挑剔,11071,260239,48,60
『早安·晨之歌』万物生长，鸟儿欢唱,欧美-清晨-流行,介绍：清晨大概是一天当中最富有生机的时候了不像夜晚那么沉寂也不同于正午时的喧闹万物生长，鸟语花香，晨光透过窗帘照进房间，厨房里的锅碗瓢盆叮叮当当，食物的香气沁入心田，邻居家的狗狗摇着尾巴撒欢儿……一切的一切，谱写成一首晨之歌，安静而又不失生机。,30301,2157205,27,202
[治愈英文]没有名字的夜晚,欧美-夜晚-安静,介绍：“This night，I love gale and spirits ， loneliness and freedom .”在今晚我爱大风和烈酒，也爱孤独和自由。,85242,4623697,93,284
2021年度欧美最佳单曲,欧美-榜单,介绍：2021年度欧美最佳单曲出炉！Justin Bieber、24kGolden、Adele、Imagine Dragons、Taylor Swift等艺人及其作品上榜。,6639,876916,50,67
Rap Trap,欧美-说唱-兴奋,无,11286,994827,5148,131
【拽姐出街】 | 辣妹必备~♥,欧美-民谣-流行,介绍：随便听~但不允许随便拽、我拽归我拽 你拽就在黑名单摇摆。。。建议跟姐妹一起听，，,40328,3172734,282,65
细腻听感丨跃入斑斓的节奏布鲁斯潜游,欧美-R&B/Soul-放松,介绍：我们本都是星辰坠落人间后记忆破碎成片是天上人间又似水中映月音符划出轨迹指引来时的路跟随R&B逐步升空/无色云朵包裹天穹因你的到来而泛出粉红月光倒映着，聚焦在中央的泳池任由身体涌入璀璨的水中让灵魂灌满舒适沉浮封面 | 梦境后花园,11072,951525,62,55
耳机控_节奏控_欧美女声,欧美-运动-流行,介绍：欧美女声节奏控，无限循环，都是良品。 戴上耳机，来一场耳朵的动感极致享受。,40601,3076798,82,111
经典爵士蓝调，沉醉的浓情和优柔,爵士-蓝调-欧美,介绍：经典的音律，会跨越世纪。优柔磁性的声音，在每个夜晚感受温暖融入心扉。歌单：浓情Jazz、Blues、Rock&Roll、经典民谣2019.9.5—小小的荷尖（经典会不定期加入）,5980,415706,38,41
JAZZ | 咖啡重度依赖者必备,欧美-爵士,介绍：每当听到JAZZ的旋律时你会想到什么？或者说你会感受到什么？我会感受到一个秋日的下午，一个人坐在咖啡书屋里，阳光透过玻璃窗打在桌子的一角，桌上温热的咖啡冒着热气，你坐在一旁翻到书中最喜欢的章节会心一笑，偶尔抬起头外面是匆匆路过的行人，是惬意又美好的时光喔。,43621,2556308,98,256
|空灵| 清晨在森林里苏醒①,欧美-流行-清新,介绍：Dar’st thou amid the varied multitudeTo live alone， an isolated thing?在芸芸众生的人海里， 你敢否与世隔绝，独善其身？任周围的人们闹腾， 你却漠不关心。And care for none; in thy calm solitude，冷漠，孤寂，A flower that scarce breathes in the desert rudeTo Zephyr’s passing wing?像一朵花在荒凉的沙漠里， 不愿向着微风吐馨——雪莱《孤独者》,14万,5501097,36,562
时尚运动•必备节奏,运动-欧美-流行,介绍：无论你是在室外跑步、踏单车；还是在室内跳舞、做运动；都适合收听带给你无限能量的歌曲！,52万,32155280,50,790
「格莱美」历届最佳摇滚歌曲全收录,欧美-摇滚-榜单,"介绍：格莱美设立于1958年，原名为留声机奖，由美国国家录音艺术与科学学院每年在颁奖典礼上颁发多个类别的荣誉，以""表彰录音行业的艺术成就、技术水平和整体卓越表现，而不考虑专辑销量或排行榜位置""1992年格莱美最佳摇滚歌曲奖开始颁发，首次获奖的是Sting，获奖歌曲是""The Soul Cages""以下为获奖次数最多的艺术家:4次获奖:Bruce Springsteen2次获奖:Alanis Morissette，Foo Fighters，Red Hot Chili Peppers，U2以下为提名次数最多的艺术家:9次提名:Bruce Springsteen6次提名:U25次提名:Foo Fighters4次提名:Coldplay3次提名:Aerosmith，Kings of Leon，Melissa Etheridge，Metallica，Mumford & Sons，Muse，Neil Young，Radiohead，Red Hot Chili Peppers，The Black Keys，The Wallflowers2次提名:​Alanis Morissette，Bob Dylan，Brittany Howard，Dave Matthews Band，Fiona Apple，Garbage，Gary Clark Jr.，Green Day，Highly Suspect，Jack White，John Hiatt，Lenny Kravitz，Nirvana，Pearl Jam，The Killers，The White Stripes，Tom Petty & the Heartbreakers，Train，Twenty One Pilots，3 Doors Down歌单分为两部分:1——30为历届获奖歌曲31——152​为历届提名歌曲",2338,125700,152,12
R&B｜交织于慵懒声线中的撩人节奏,欧美-R&B/Soul-另类/独立,介绍：L：LoveO：OliveV：VitaminsE：EggG：GratitudeA：AtomL：LemonO：OctopusR：RollieE：Energy最近好喜欢SZA那一类另类R&B风格的歌曲，所以就有了这个歌单。当然，歌单里收集的不是烂大街的经典R&B情歌，这次换点别的，给大家推荐一些偏另类独立风格的R&B歌曲。歌单里的歌曲都是我比较喜欢的。节奏舒缓的调子搭配慵懒的声线，缱绻柔情在每一次的静默、呼吸里蔓延滋长，刺激你的听觉神经。持续更新。风格：R&B/Pop/Indie/Trap/电子,80615,4667966,131,190
[ 蓝调典藏 ] 现代布鲁斯音乐Blues精选,欧美-蓝调-酒吧,介绍：随着美国奴隶制的废除，黑人们及黑人音乐终于也能在大众中流传，布鲁斯音乐也不再是苦大仇深和揭露社会，而是带有一些诙谐的自嘲与酒后的幽默，同时因为电声乐器的发明，现代布鲁斯音乐应运而生，也为未来的摇滚乐奠定了基础。,505,44884,34,评论
那些年追过的美剧.,欧美-流行-影视原声,介绍：本歌单收录了我平时追过的一些美剧.不定期更新.《吸血鬼日记》《破产姐妹》,6,313,25,评论
欧美R&B｜微醺中带着浪漫的情调,欧美-R&B/Soul-浪漫,介绍：在微醺中，把自己还给自己。风一直吹，有心的人一直追。极致的爱意能融化暴戾和不安。不出意外的话，你应该是我爱的篇章里最勇敢的也是最精彩的一页。浪漫的不是海 ，是看海的我们。好好享受下本歌单微醺中带着浪漫的情调~,3919,319253,38,15
我在咖啡店等一个人,欧美-流行-爵士,介绍：一杯咖啡，一本书，一段时光。 悠扬的音乐响起，阳光忽然明媚起来。 靠着酥软的沙发，就这样安静地小憩。 岁月开始缓慢，流年趋于静止。 回头看走过的路，会心地一笑。 现世安稳。,2057,167724,493,23
『抒情女电调频』㏘开启焕然心声,欧美-电子-夜晚,介绍：ᵗʰᵉʳᵉ ᵃʳᵉ ⁿᵒ ˢᵗᵃʳˢ， ⁱᵗ'ˢ ʰᵃʳᵈ ᵗᵒ ᵇᵉ ᵃˢ ᵍᵉⁿᵗˡᵉ ᵃⁿᵈ ᶜᵒᶻʸ ᵃˢ ʸᵒᵘ ᵃʳᵉ.星光杳杳，难似你温柔惬意。ⁱᵗ ⁱˢ ˢᵗⁱˡˡ ⁿᵒᵗ ᵐᵃᵗᵘʳᵉ ᵉⁿᵒᵘᵍʰ ᵗᵒ ᵗʰⁱⁿᵏ ᵗʰᵃᵗ ˡᵒᵛᵉ ᶜᵃⁿ ᵇᵉ ʳᵉᵗᵃⁱⁿᵉᵈ.还是不够成熟吧 才觉得爱可以去挽留。Future Bass与音色较柔的Melodic Dubstep交织出一副让你心情焕然一新的夜色。『抒情女电调频』㏘开启焕然心声,收藏,28,202,评论
黑胶//百老汇雨夜之舞,爵士-欧美-蓝调,介绍：雨中舞曲dancing with medancing in the rain风格多样 以爵士为主一 留声机黑胶拉你回到往昔二 百老汇式舞台剧带你进入氛围三 爵士蓝调让你在雨中舞动不休,53255,2609074,74,240
New Music Friday | 周五新歌汇,欧美-流行-治愈,介绍：会听的你终于来了！在这里你将听到本周群星发布的最新单曲 or 专辑。每周五为更新日，带来不一样的NEW MUSIC FRIDAY。跟上这个时髦的Colorful Day. 一大批新歌正在赶来....... 更新日期 | 12.2封面人物 | Metro Boomin,6095,1837778,1250,180
又拽又燃，走路带风那种！,欧美-摇滚-电子,介绍：令你拥有与众不同的节奏.甚至可以令你肾上腺素飙升。,59381,4611960,46,195
「欧美说唱」殿堂级欧美hip hop,欧美-说唱-蓝调,介绍：说唱(RAP)，20世纪90年代初风靡欧美的一种音乐流派，那时的说唱乐在MC.Hammer、Vanillalce等艺人的大力推广下，加上MTV的推波助澜，一时间风光无限。但随后由于Grunge、Britpop等音乐的崛起，Rap被打入冷宫，也曾有人预言Rap将会就此消亡。然而，Eminem、Jay-z、Pitbull等等优秀rapper的辉煌让人明白，事实上，说唱乐从来都不会过时，而且，它还会喋喋不休地说下去。本歌单包括：Snoop Dogg、50 cent、Jay-z、Pharrell Williams、Nelly、Missy Elliott、Kanye West、Dr.dre、The Notorious B.I.G.、Coolio、Wu-Tang Clan、Young Jeezy、Slim Thug、Chris Brown、Yingyang Twins、Outkast、Diddy等等欧美说唱界大佬。排名不分先后。花费大量时间整理。因为单主不喜欢放多首同一位rapper的歌，每位rapper只会有一首或几首单主认为很好听的被收进歌单。,8349,681889,134,36
20年155首最动听的格莱美金曲,欧美-流行-轻音乐,介绍：从图书馆借的一本书上，书名就叫这个，一个一个找的，当时没有开会员，有些会员的歌没办法收藏，现在毕业好多年了，每年都买会员，但是剩下的那几首也不知道都有谁了。祝新的一年大家心想事成，工作顺利ヾ ^_^♪（2021.01.12）选这个封面是因为那时候喜欢(๑• . •๑),47050,3327617,147,161
酷酷的歌 ♡ 要悄悄努力 然后惊艳所有人,欧美-说唱-酒吧,介绍：带着不后悔勇敢地奔赴未来，不也是一件很酷的事情吗,329,59827,35,2
